source	target	weight
d1rh6a_	d2c35a1	3.2643571
d1rh6a_	d1wu7a1	2.0264149
d1rh6a_	d2cdqa1	3.054264
d1rh6a_	d1ut3a_	2.0256095
d1rh6a_	d1yb0a1	2.6376348
d1rh6a_	d1wuua2	2.2277755
d1rh6a_	d2csba1	2.8452706
d1rh6a_	d2wnha_	3.2643571
d1rh6a_	d2xhia2	3.2643571
d1rh6a_	d1v96a1	2.2277755
d1rh6a_	d2w01a_	2.2277755
d1rh6a_	d1xbia1	2.2277755
d1rh6a_	d1ynfa1	2.0264149
d1rh6a_	d1w8ia_	2.4316737
d1rh6a_	d3jr7a_	2.8452706
d1rh6a_	d1t3ta5	2.0264149
d1rh6a_	d1xg7a_	2.0264149
d1rh6a_	d2csba4	2.8452706
d1rh6a_	d3d06a_	2.0264149
d1rh6a_	d1ynpa_	2.0264149
d1rh6a_	d2oiea1	2.0264149
d1rh6a_	d3bzka2	2.4316737
d1rh6a_	d3nyia_	3.054264
d1rh6a_	d3v0sa1	2.0264149
d1rh6a_	d2cxha1	2.2277755
d1rh6a_	d2v0na3	2.4316737
d1rh6a_	d1yk9a_	2.0264149
d1rh6a_	d1t92a_	2.8452706
d1rh6a_	d2vd3a2	2.6376348
d1rh6a_	d2b94a_	2.8452706
d1rh6a_	d3p0ta_	2.0264149
d1rh6a_	d1xkpc1	2.0264149
d1rh6a_	d1w6ga2	2.0264149
d1rh6a_	d3hn3a2	2.2277755
d1rh6a_	d2csba2	2.2277755
d1rh6a_	d1ueka2	2.2277755
d1rh6a_	d3l0ga1	2.2277755
d1rh6a_	d1x2ia1	3.054264
d1rh6a_	d2csba3	4.1120837
d1rh6a_	d2rd5a_	2.6376348
d1rh6a_	d2wkxa2	2.2277755
d1rh6a_	d1zwza1	2.0264149
d1rh6a_	d1tvca2	2.4316737
d1rh6a_	d2wz1a_	2.0264149
d1rh6a_	d1wuda1	2.8452706
d1rh6a_	d2erwa1	2.2729014
d1rh6a_	d4f6ta_	2.2277755
d1rh6a_	d2qjla_	2.6376348
d1rh6a_	d3lupa_	2.4316737
d1rh6a_	d2va1a_	2.8452706
d1rh6a_	d1tgsi_	2.2277755
d1rh6a_	d1z84a2	2.0264149
d1rh6a_	d3rdra_	2.0264149
d1rh6a_	d1vdwa_	2.0264149
d1rh6a_	d2duya1	2.8452706
d1rh6a_	d2e5fa_	2.0264149
d1rh6a_	d2i5ia1	2.2277755
d1rh6a_	d2hbja1	2.0264149
d1rh6a_	d2hfva1	3.054264
d1rh6a_	d1xpaa1	2.0264149
d1rh6a_	d3bzka1	2.2277755
d1rh6a_	d1tnsa_	7.1104186
d1rh6a_	d3d31a1	2.0264149
d1rh6a_	d2o8ra4	2.0264149
d1rh6a_	d1zcca1	2.6376348
d1rh6a_	d3zzha_	2.8452706
d1rh6a_	d1x6za_	2.0264149
d1rh6a_	d2edua1	2.6376348
d1rh6a_	d2dt8a_	2.4316737
d1rh6a_	d1wc1a_	2.0264149
d1rh6a_	d3dssb_	2.0264149
d1rh6a_	d2a1jb1	2.8452706
d1rh6a_	d2e1fa_	2.8452706
d1rh6a_	d2g7za_	2.0264149
d1rh6a_	d2qi2a3	3.054264
d1rh6a_	d3n2ta_	2.0264149
d1rh6a_	d2bo9b2	2.0264149
d1rh6a_	d3fhva_	3.8993284
d1rh6a_	d2hi1a_	2.8452706
d1rh6a_	d2cu3a1	2.2277755
d1rh6a_	d2ozga1	2.8452706
d1rh6a_	d1zxta_	2.4316737
d1rh6a_	d1u0bb1	2.0264149
d1rh6a_	d2vgna3	2.4316737
d2voaa_	d2zkmx4	2.5797092
d2voaa_	d3eera_	2.0361084
d2voaa_	d2wy8a_	2.4524525
d2voaa_	d3d01a_	3.5459227
d2voaa_	d3o1ca_	3.0772621
d2voaa_	d3lhea_	3.4582924
d2voaa_	d3uvka_	2.0757422
d2voaa_	d3qvqa_	4.9820015
d2voaa_	d2xbla_	3.6577172
d2voaa_	d4hwwa_	2.0757422
d2voaa_	d3iwta_	3.168889
d2voaa_	d2vzsa3	2.8972946
d2voaa_	d3ddoa_	2.4050091
d2voaa_	d3gaxa_	2.5074464
d2voaa_	d2yvaa_	4.6741047
d2voaa_	d3tq5a_	2.1144805
d2voaa_	d3orya1	2.0792342
d2voaa_	d3bvua3	3.094736
d2voaa_	d3vmka_	2.7076434
d2voaa_	d4e4ra_	4.9341001
d2voaa_	d3d31a1	3.0275717
d2voaa_	d3ivra_	2.0757422
d2voaa_	d4affa_	3.142879
d2voaa_	d4fuqa_	2.8361728
d2voaa_	d3dc7a1	2.5839039
d2voaa_	d3l0ga1	2.0330414
d2voaa_	d2y28a_	2.3362856
d2voaa_	d3c9ua1	3.3029467
d2voaa_	d3b4ya_	4.8018381
d2voaa_	d3nioa_	3.2246498
d2voaa_	d3aama_	3.4854941
d2voaa_	d3qz6a_	4.4055304
d2voaa_	d3cw9a_	3.7474304
d2voaa_	d3bgea1	2.4543899
d2voaa_	d3wg6a_	5.0664256
d2voaa_	d3lo8a2	2.0884611
d2voaa_	d3sdoa_	2.7076434
d2voaa_	d3ejga_	4.9893443
d2voaa_	d4f1ra_	30.157571
d2voaa_	d2vzsa1	3.142879
d2voaa_	d3pzla_	2.0757422
d2voaa_	d2wz1a_	2.23316
d2voaa_	d3no3a_	2.1572189
d2voaa_	d3fj1a_	2.5797092
d2voaa_	d4ay9b_	2.0126525
d2voaa_	d4eh1a2	6.6921525
d2voaa_	d2xhia2	2.6927178
d2voaa_	d3l60a_	2.7252207
d2voaa_	d3epua_	2.2361973
d2voaa_	d3ew8a_	5.9939318
d2voaa_	d3erpa_	2.965225
d2voaa_	d2w01a_	2.8982072
d2voaa_	d4f6ta_	3.6997249
d2voaa_	d3flka_	2.965225
d2voaa_	d3n2ta_	4.8018381
d2voaa_	d3ni2a_	3.6163431
d2voaa_	d3ntla_	3.6163431
d2voaa_	d3knza_	2.5797092
d2voaa_	d3hp4a_	3.8995182
d2voaa_	d3bwga2	2.9073069
d2voaa_	d3dfea_	2.3169494
d2voaa_	d3t94a_	2.2003565
d2voaa_	d3o83a_	3.4854941
d2voaa_	d4ij5a_	4.2218929
d2voaa_	d3tn2a_	2.9421796
d2voaa_	d4iyja_	3.5234703
d2voaa_	d3zqka_	2.0509116
d2voaa_	d4atya_	2.7076434
d2voaa_	d3mcqa1	4.3729736
d2voaa_	d3ea1a_	2.965225
d2voaa_	d3cdda1	2.5742058
d2voaa_	d3ctka1	2.121805
d2voaa_	d2z1ea1	4.6289505
d2voaa_	d4egua_	2.8750076
d2voaa_	d3t0ja_	2.5797092
d2voaa_	d3b9oa_	3.354917
d2voaa_	d3aala_	7.055308
d2voaa_	d4h4aa_	2.5488962
d2voaa_	d3lg3a_	2.0757422
d2voaa_	d3ucaa_	2.965225
d2voaa_	d4bofa_	2.0757422
d2voaa_	d2yyea1	4.9784728
d2voaa_	d4giea_	4.141846
d2voaa_	d3hvma_	6.3918441
d2voaa_	d3raoa_	4.5375423
d2voaa_	d3bkra_	2.8632939
d2voaa_	d2zfga_	2.3259664
d2voaa_	d3ddva1	2.039575
d2voaa_	d3ejfa_	3.3180374
d2voaa_	d3v4da_	4.1767384
d1aoha_	d3iira_	2.4651
d1aoha_	d3zuca_	8.3190498
d1aoha_	d3gaxa_	2.1759103
d1aoha_	d1pz4a_	2.4392367
d1aoha_	d1f7da_	6.0629471
d1aoha_	d1qfja2	2.69291
d1aoha_	d4a7wa_	2.013599
d1aoha_	d1oeyj_	2.3637197
d1aoha_	d1v0wa1	2.013599
d1aoha_	d1v7pc_	2.013599
d1aoha_	d1e5ba_	4.4301015
d1aoha_	d3t64a_	2.1626781
d1aoha_	d3t94a_	2.926629
d1aoha_	d1kqka_	4.4048999
d1aoha_	d2je8a1	4.3213509
d1aoha_	d1y5ea1	2.013599
d1aoha_	d1nuba3	2.3641725
d1aoha_	d2wnha_	2.7719364
d1aoha_	d4eb2a_	2.1626781
d1aoha_	d2k4xa1	2.6376348
d1aoha_	d2gufa_	2.313249
d1aoha_	d3ci0k3	2.5193463
d1aoha_	d1x6oa1	2.8322171
d1aoha_	d3hzaa_	8.6378227
d1aoha_	d1sxra_	2.1626781
d1aoha_	d1spva_	2.013599
d1aoha_	d1exha_	10.559541
d1aoha_	d1bkra_	2.3297666
d1aoha_	d1wura_	4.0240516
d1aoha_	d1ay2a_	2.4651
d1aoha_	d2gr8a1	4.4792962
d1aoha_	d3gv3a_	4.0982706
d1aoha_	d1xbia1	2.5810326
d1aoha_	d2ra4a_	2.2245658
d1aoha_	d1rjta_	2.4615776
d1aoha_	d1vk3a3	3.2379787
d1aoha_	d2j0161	2.5111297
d1aoha_	d2z1ea1	2.6036899
d1aoha_	d1v0ea1	2.313249
d1aoha_	d1twfi1	2.1603852
d1aoha_	d1cpza_	4.5284737
d1aoha_	d2slia2	2.6180483
d1aoha_	d1jz8a1	4.2714201
d1aoha_	d2akoa1	2.926629
d1aoha_	d3epua_	3.1774404
d1aoha_	d1fdra2	3.5513521
d1aoha_	d1g2oa_	3.3944506
d1aoha_	d2fug31	2.347058
d1aoha_	d1ufya_	2.5162908
d1aoha_	d1so7a_	2.313249
d1aoha_	d2cx7a_	2.4367519
d1aoha_	d3flka_	2.013599
d1aoha_	d3lhla_	2.013599
d1aoha_	d1el0a_	2.6320654
d1aoha_	d3d06a_	4.4988402
d1aoha_	d1dtxa_	2.9497049
d1aoha_	d1mnna_	2.7719364
d1aoha_	d3bwza_	14.376246
d1aoha_	d3cjkb_	6.6706183
d1aoha_	d3sila_	2.1626781
d1aoha_	d2cfua1	2.0047726
d1aoha_	d1g91a_	2.0297634
d1aoha_	d2vn6a_	18.998936
d1aoha_	d1bg1a2	4.9749272
d1aoha_	d1gz0a2	2.9725346
d1aoha_	d1h6fa_	2.313249
d1aoha_	d2f7fa2	3.1446611
d1aoha_	d2wnxa_	8.6378227
d1aoha_	d1g6xa_	2.7697936
d1aoha_	d1i9za_	4.6574208
d1aoha_	d1bvoa_	3.5513521
d1aoha_	d3zqxa_	5.9292131
d1aoha_	d1cc8a_	3.4391955
d1aoha_	d2a40b_	2.313249
d1aoha_	d2vzsa1	2.9740201
d1aoha_	d2qdxa2	4.6574208
d1aoha_	d1yq2a1	3.4536294
d1aoha_	d1t4wa_	5.77004
d1aoha_	d1xkpb1	2.5162908
d1aoha_	d2nn6b2	2.0337247
d1aoha_	d1iz6a1	2.534337
d1aoha_	d1lbaa_	2.1626781
d1aoha_	d1pfva1	2.013599
d1aoha_	d3qfta2	2.4651
d1aoha_	d2ah2a2	2.1626781
d1aoha_	d3aala_	2.926629
d1aoha_	d1v3ea_	3.5513521
d1aoha_	d3iwla_	4.78999
d1aoha_	d2p5zx2	2.1626781
d1aoha_	d1es9a_	2.4651
d1aoha_	d2ilaa_	2.1626781
d1aoha_	d2zfga_	2.7719364
d1aoha_	d3ddva1	4.4952029
d1aoha_	d1bunb_	2.3015144
d1aoha_	d3dfea_	3.7935522
d1aoha_	d2vd3a2	2.0590445
d1aoha_	d1g87a2	5.6109067
d1aoha_	d4f1wa_	2.4651
d1aoha_	d3prna_	3.5513521
d1aoha_	d1j2ga1	2.1626781
d1aoha_	d1k28d1	2.313249
d1aoha_	d2vzsa3	4.4640086
d1aoha_	d1q0pa_	2.313249
d1aoha_	d2je8a3	3.2127919
d1aoha_	d3orya1	3.0820097
d1aoha_	d2qifa_	5.2967628
d1aoha_	d3imab_	3.0126157
d1aoha_	d1w41a1	2.4486446
d1aoha_	d3hn3a2	2.2197075
d1aoha_	d2mpra_	4.6574208
d1aoha_	d3l0ga1	4.0784454
d1aoha_	d2pofa1	2.4651
d1aoha_	d1zwza1	2.7958084
d1aoha_	d1k3sa_	2.4841156
d1aoha_	d3ejga_	2.1626781
d1aoha_	d2g2ca1	2.1626781
d1aoha_	d4iyja_	2.7719364
d1aoha_	d2odpa1	2.313249
d1aoha_	d1w0pa3	2.313249
d1aoha_	d3m7qb_	2.4996768
d1aoha_	d1xkna_	2.1626781
d1aoha_	d2gu3a1	2.0686415
d1aoha_	d1qvea_	2.3077908
d1aoha_	d1zlhb1	2.2851742
d1aoha_	d1ueba1	2.4579245
d1aoha_	d1tvxa_	2.6342206
d1aoha_	d2qjla_	2.6073668
d1aoha_	d3r5ga_	2.013599
d1aoha_	d3ul4a_	19.523536
d1aoha_	d1ka1a_	2.1626781
d1aoha_	d1vk3a4	2.474519
d1aoha_	d1t0kb_	2.4614866
d1aoha_	d2xmja_	4.4774567
d1aoha_	d1jvaa2	2.0227768
d1aoha_	d1oqva_	2.6180483
d1aoha_	d1z84a1	2.013599
d1aoha_	d1tt8a_	2.4651
d1aoha_	d2xmwa_	4.3572331
d1aoha_	d3c10a_	2.6180483
d1aoha_	d1s2wa_	2.1626781
d1aoha_	d1khia1	2.2264179
d1aoha_	d4h4aa_	2.4651
d1aoha_	d1qfxa_	2.013599
d1aoha_	d2ozna1	16.86359
d1aoha_	d1t3ta7	2.013599
d1aoha_	d1d8wa_	2.313249
d1aoha_	d1o80a_	2.6320654
d1aoha_	d1h9ka1	2.2264179
d1aoha_	d1ohta_	2.013599
d1aoha_	d1yc0i_	2.3987328
d1aoha_	d1muwa_	2.1626781
d1aoha_	d3tq5a_	6.6832267
d1aoha_	d2gqwa3	2.1091116
d1aoha_	d1ikta_	2.0950457
d1aoha_	d2fg1a_	4.4988402
d1aoha_	d1p7hl2	2.4651
d1aoha_	d2o8ra3	3.0820097
d1aoha_	d1yuaa2	2.7943279
d1aoha_	d1uura2	3.2379787
d1aoha_	d1fltv_	2.1441793
d1aoha_	d1q1ra3	2.054005
d1aoha_	d1h3da2	3.532938
d1aoha_	d3lqwa_	5.3566392
d1aoha_	d2z1ea2	2.013599
d1aoha_	d1ktha_	2.7697936
d1aoha_	d2vzsa2	2.8402765
d1aoha_	d1jy1a1	3.7086205
d1aoha_	d1qupa2	5.0057346
d1aoha_	d1h9ra2	2.4785597
d1aoha_	d1guta_	2.3798528
d1aoha_	d1t9ia_	3.2379787
d1aoha_	d2go2a_	2.4651
d1aoha_	d2qi2a3	2.4877463
d1aoha_	d2aska_	2.0755706
d1aoha_	d2bo9b2	2.8632939
d1aoha_	d1by5a_	2.013599
d1aoha_	d1o4ua2	2.2197075
d1aoha_	d1sq9a_	2.013599
d1aoha_	d1qbaa2	2.6180483
d1aoha_	d1fepa_	4.1821291
d1aoha_	d3pzya_	2.313249
d1aoha_	d1tocr2	2.0686415
d1aoha_	d1kbla1	2.926629
d1aoha_	d1m5xa_	3.0820097
d1aoha_	d3fuca_	2.4651
d1aoha_	d2j01t1	2.2109174
d1aoha_	d1yq2a2	2.1684636
d1aoha_	d1xs1a_	7.5221829
d1aoha_	d2bsya2	3.95304
d1aoha_	d2vo8a1	16.777327
d1aoha_	d1njra_	2.313249
d1aoha_	d2oika1	3.5972564
d1aoha_	d1xdpa3	3.3944506
d1aoha_	d1zxta_	2.1541821
d1aoha_	d2xbta_	7.5221829
d1aoha_	d1fx2a_	2.4651
d1aoha_	d2fgqx_	2.013599
d1aoha_	d3bkra_	3.1925466
d1aoha_	d4du6a_	4.3404016
d1aoha_	d4josa_	2.013599
d1aoha_	d3lx3a_	3.0820097
d1vlpa1	d1vq831	2.0097501
d1vlpa1	d2xbla_	2.4150327
d1vlpa1	d3u1eb2	2.8697615
d1vlpa1	d2o3ha_	2.7173109
d1vlpa1	d2hmfa1	2.4150327
d1vlpa1	d1yira2	17.969313
d1vlpa1	d1yb0a1	3.7962849
d1vlpa1	d2esua_	2.4150327
d1vlpa1	d3c9ua1	3.1446611
d1vlpa1	d3maea_	4.1079754
d1vlpa1	d1y5ea1	3.3309826
d1vlpa1	d2csba1	2.7458504
d1vlpa1	d2i9da_	3.3309826
d1vlpa1	d1ybea2	16.53219
d1vlpa1	d2eava_	2.2655016
d1vlpa1	d2im5a1	18.237939
d1vlpa1	d2otma1	2.5656889
d1vlpa1	d3ff1a_	3.4857197
d1vlpa1	d2bsya1	2.7692477
d1vlpa1	d1wu2a3	2.5274369
d1vlpa1	d2nn6d2	2.749679
d1vlpa1	d3ci0k3	2.687696
d1vlpa1	d2z1ea1	2.93574
d1vlpa1	d1ynfa1	4.4204892
d1vlpa1	d2duya1	3.0084233
d1vlpa1	d2oiea1	2.5685928
d1vlpa1	d3b9oa_	2.7173109
d1vlpa1	d2reta1	2.1520648
d1vlpa1	d2je6b2	4.0815834
d1vlpa1	d2ofka_	3.7962849
d1vlpa1	d2qjza_	2.1969606
d1vlpa1	d2reha1	2.7173109
d1vlpa1	d1x1oa1	5.6078972
d1vlpa1	d2qifa_	2.7270066
d1vlpa1	d3eera_	2.6454107
d1vlpa1	d3iwta_	4.1079754
d1vlpa1	d2a1jb1	2.0155365
d1vlpa1	d2hsja1	3.0229224
d1vlpa1	d2cx7a_	2.1250507
d1vlpa1	d2onfa1	2.8101812
d1vlpa1	d3paja1	3.9789836
d1vlpa1	d2qojz1	2.4756141
d1vlpa1	d2gr8a1	2.9535375
d1vlpa1	d2i1oa1	10.092515
d1vlpa1	d2nlya1	2.7173109
d1vlpa1	d2b7na1	5.1884707
d1vlpa1	d2rkqa_	3.7962849
d1vlpa1	d4ir8a_	2.4150327
d1vlpa1	d2f2la_	2.7173109
d1vlpa1	d2cxna_	2.2655016
d1vlpa1	d2nn6c2	2.9289637
d1vlpa1	d2iw0a1	3.1766919
d1vlpa1	d3dd6a2	3.2060388
d1vlpa1	d3fj1a_	2.5656889
d1vlpa1	d2ewca1	5.0141512
d1vlpa1	d3os4a1	18.030164
d1vlpa1	d2f7fa2	15.077261
d1vlpa1	d4gf3a_	2.8177878
d1vlpa1	d2pn2a1	5.9587551
d1vlpa1	d2p10a1	2.7173109
d1vlpa1	d2i2wa_	2.1172802
d1vlpa1	d2a40b_	4.8903358
d1vlpa1	d1yt3a1	3.9729906
d1vlpa1	d3t94a_	3.6408389
d1vlpa1	d1xkpb1	3.9950917
d1vlpa1	d2piaa2	2.8517178
d1vlpa1	d2v9ya2	2.2655016
d1vlpa1	d1ygya2	2.1165161
d1vlpa1	d2vwsa_	2.5656889
d1vlpa1	d2v0na3	2.4150327
d1vlpa1	d2gnoa1	2.1091116
d1vlpa1	d4l0ma_	2.2655016
d1vlpa1	d3zzha_	2.7173109
d1vlpa1	d4bofa_	3.0229224
d1vlpa1	d1xdia2	2.0667968
d1vlpa1	d4azda_	2.8289675
d1vlpa1	d3ddva1	2.039575
d1vlpa1	d1w7ca2	2.1424115
d1vlpa1	d2b94a_	4.8903358
d1vlpa1	d4f1wa_	3.3309826
d1vlpa1	d3prna_	2.2655016
d1vlpa1	d1w07a1	2.4150327
d1vlpa1	d2je8a3	3.041184
d1vlpa1	d2imsa_	2.2655016
d1vlpa1	d1xkpc1	4.7474979
d1vlpa1	d1w6ga2	2.0584902
d1vlpa1	d3ddoa_	2.8697615
d1vlpa1	d3hn3a2	2.3871381
d1vlpa1	d2csba2	2.7943279
d1vlpa1	d1y6xa1	2.246097
d1vlpa1	d2xz4a_	3.0229224
d1vlpa1	d2o9ux_	2.1441793
d1vlpa1	d2rd5a_	2.5656889
d1vlpa1	d2wkxa2	2.4150327
d1vlpa1	d2deja2	2.2655016
d1vlpa1	d2bjoa_	2.69291
d1vlpa1	d2g2ca1	3.4857197
d1vlpa1	d4ay9b_	3.3554066
d1vlpa1	d1wuda1	5.0568113
d1vlpa1	d2q02a1	3.1766919
d1vlpa1	d2ftsa3	4.7336048
d1vlpa1	d3zqxa_	2.5914871
d1vlpa1	d3epua_	3.0185057
d1vlpa1	d4f6ta_	2.5656889
d1vlpa1	d3mkha2	2.1172802
d1vlpa1	d3r5ga_	3.1766919
d1vlpa1	d3fdja_	2.1172802
d1vlpa1	d2va1a_	2.8697615
d1vlpa1	d2fm8a1	3.657266
d1vlpa1	d3tqva1	4.9706196
d1vlpa1	d3rdra_	2.4150327
d1vlpa1	d2nn6f2	4.262592
d1vlpa1	d3l0ga1	5.6513465
d1vlpa1	d2p06a1	2.1105733
d1vlpa1	d3zqka_	2.4150327
d1vlpa1	d3mcqa1	2.1250507
d1vlpa1	d3ea1a_	3.3309826
d1vlpa1	d1wiwa_	3.6408389
d1vlpa1	d2e5fa_	4.8903358
d1vlpa1	d2plga1	2.8697615
d1vlpa1	d2i5ia1	3.1766919
d1vlpa1	d2ddra1	2.1172802
d1vlpa1	d3h8ja1	2.8697615
d1vlpa1	d2hbja1	2.6478458
d1vlpa1	d3ew8a_	2.1172802
d1vlpa1	d2yvaa_	2.4150327
d1vlpa1	d1xl7a2	2.2655016
d1vlpa1	d4e4ra_	3.0229224
d1vlpa1	d3mcqa2	2.4150327
d1vlpa1	d2a9ga1	3.3309826
d1vlpa1	d3i7ta_	2.8750076
d1vlpa1	d4arua_	2.1172802
d1vlpa1	d2z1ea2	2.2655016
d1vlpa1	d2oqea2	2.1091116
d1vlpa1	d1w07a2	2.1172802
d1vlpa1	d2pofa1	2.2655016
d1vlpa1	d2e1fa_	4.2824597
d1vlpa1	d3claa_	3.6408389
d1vlpa1	d3ntla_	2.8697615
d1vlpa1	d2j0wa1	2.4150327
d1vlpa1	d2aska_	2.2425393
d1vlpa1	d2je6a2	3.3810976
d1vlpa1	d2w21a_	2.1172802
d1vlpa1	d3fhva_	3.6408389
d1vlpa1	d1wjoa_	2.1692085
d1vlpa1	d3pzya_	4.7336048
d1vlpa1	d4ij5a_	2.1172802
d1vlpa1	d3uawa_	2.2655016
d1vlpa1	d4atya_	3.4857197
d1vlpa1	d2plca_	2.2655016
d1vlpa1	d2b0ha1	2.6832128
d1vlpa1	d3fuca_	3.9520105
d1vlpa1	d2xbta_	2.1172802
d1un8a4	d2zkmx4	3.0102798
d1un8a4	d3o1ca_	2.2555646
d1un8a4	d2b0ta_	4.5447896
d1un8a4	d2d1sa_	2.1555361
d1un8a4	d2brxa1	2.7955079
d1un8a4	d1yira2	3.1024796
d1un8a4	d1wu7a1	3.8670655
d1un8a4	d4fuqa_	2.9763524
d1un8a4	d2c71a1	3.5768787
d1un8a4	d1yb0a1	2.060715
d1un8a4	d3dc7a1	2.1782868
d1un8a4	d1v7pc_	3.0955509
d1un8a4	d3lb5a_	3.0510722
d1un8a4	d3c9ua1	8.4539077
d1un8a4	d2j4ka_	2.1782868
d1un8a4	d3nioa_	3.6677571
d1un8a4	d2hj1a1	2.3943071
d1un8a4	d2dx6a_	4.0040808
d1un8a4	d3ctda1	2.1099711
d1un8a4	d3ch0a_	2.1392557
d1un8a4	d1y5ea1	2.96707
d1un8a4	d1xfka_	4.7307711
d1un8a4	d1w6ka1	2.1555361
d1un8a4	d2wnha_	2.9763524
d1un8a4	d3ktza_	2.4805876
d1un8a4	d4eb2a_	2.1089509
d1un8a4	d1uuya_	2.6168492
d1un8a4	d2i9da_	2.0107392
d1un8a4	d1ybea2	2.3677656
d1un8a4	d2eava_	2.1573748
d1un8a4	d2xhia2	3.4041588
d1un8a4	d2im5a1	2.5367157
d1un8a4	d3erpa_	2.4695216
d1un8a4	d2otma1	2.2426523
d1un8a4	d2z4ua_	2.6879724
d1un8a4	d3lmea_	8.4819154
d1un8a4	d2f5tx2	4.9034712
d1un8a4	d2c1ia1	3.3565671
d1un8a4	d3bzwa1	2.7535234
d1un8a4	d2cpra1	3.6084739
d1un8a4	d4egua_	2.2257247
d1un8a4	d3ff1a_	4.180423
d1un8a4	d2c60a1	2.7134188
d1un8a4	d3hp4a_	2.1775872
d1un8a4	d1wiia_	2.0972186
d1un8a4	d4eyca_	2.7261435
d1un8a4	d1vk3a2	2.4618825
d1un8a4	d1wu2a3	3.1554754
d1un8a4	d2nn6d2	2.046006
d1un8a4	d1wura_	2.1656164
d1un8a4	d3ci0k3	2.0227768
d1un8a4	d2ra4a_	2.0333974
d1un8a4	d3m7ng2	2.7305836
d1un8a4	d2ovrb2	2.3869133
d1un8a4	d2yyea2	3.0361354
d1un8a4	d2octa_	2.1206258
d1un8a4	d2z1ea1	8.9127664
d1un8a4	d3b9oa_	2.7390417
d1un8a4	d1w8ia_	2.5162399
d1un8a4	d3ucaa_	2.6268697
d1un8a4	d2naca2	2.5788017
d1un8a4	d2akoa1	3.8537516
d1un8a4	d1vjka_	2.4228805
d1un8a4	d3dxsx_	4.168768
d1un8a4	d3jr7a_	17.060982
d1un8a4	d3tqoa2	2.8808807
d1un8a4	d2reha1	2.8397873
d1un8a4	d1x1oa1	2.3409324
d1un8a4	d4iyqa_	2.3409324
d1un8a4	d2qifa_	2.3432805
d1un8a4	d1yx1a1	3.6605005
d1un8a4	d2wy8a_	2.0649666
d1un8a4	d1v95a_	5.1758764
d1un8a4	d3iwta_	2.2875693
d1un8a4	d2a1jb1	2.562437
d1un8a4	d2hsja1	2.4305909
d1un8a4	d2o14a2	5.2360492
d1un8a4	d1vlaa_	2.0062482
d1un8a4	d3qz6a_	3.8657391
d1un8a4	d3bwha_	2.514645
d1un8a4	d2ozna1	2.5555694
d1un8a4	d3lhla_	4.4042903
d1un8a4	d2ei9a_	2.5427076
d1un8a4	d1vima_	2.8198679
d1un8a4	d2i1oa1	2.699839
d1un8a4	d2nlya1	3.7633486
d1un8a4	d2b7na1	2.0647108
d1un8a4	d2rkqa_	2.8477758
d1un8a4	d2dewx3	2.8574803
d1un8a4	d1ynpa_	3.9748018
d1un8a4	d2f2la_	2.8639533
d1un8a4	d1yd9a1	2.1480065
d1un8a4	d3hfia_	3.3029467
d1un8a4	d3cjkb_	2.8024413
d1un8a4	d2cxna_	5.0316968
d1un8a4	d3aama_	4.4518923
d1un8a4	d2nn6c2	2.2193799
d1un8a4	d3cw9a_	4.4232403
d1un8a4	d2iw0a1	3.5955854
d1un8a4	d3wg6a_	3.0102798
d1un8a4	d1v43a1	2.0905776
d1un8a4	d1w2za2	3.2223559
d1un8a4	d2o55a_	3.5036981
d1un8a4	d3fj1a_	6.0286895
d1un8a4	d2ewca1	7.3681918
d1un8a4	d3os4a1	2.8398966
d1un8a4	d3flka_	2.1555361
d1un8a4	d3w5ha2	3.3517393
d1un8a4	d3nyia_	17.033994
d1un8a4	d4gf3a_	2.980164
d1un8a4	d2rc5a2	2.213177
d1un8a4	d1xl7a1	2.5036925
d1un8a4	d2pn2a1	2.5651481
d1un8a4	d2qtva3	2.0880179
d1un8a4	d1v6ta_	3.6669477
d1un8a4	d1wmhb_	2.3169494
d1un8a4	d3ni2a_	2.5036925
d1un8a4	d1woha_	5.3652307
d1un8a4	d2qdxa2	3.8510922
d1un8a4	d3dfea_	3.0480569
d1un8a4	d3t94a_	2.1471187
d1un8a4	d2piaa2	3.18001
d1un8a4	d3m1xa_	9.8835685
d1un8a4	d2v9ya2	2.5588259
d1un8a4	d2b5dx2	2.3869133
d1un8a4	d1ygya2	3.7075387
d1un8a4	d2vwsa_	5.6049177
d1un8a4	d3qfta2	2.484761
d1un8a4	d3ctka1	2.3762225
d1un8a4	d2ikka1	2.1626781
d1un8a4	d3aala_	4.5167599
d1un8a4	d2o8ra3	5.5028416
d1un8a4	d3zzha_	2.0685044
d1un8a4	d4ja8a_	3.6962964
d1un8a4	d3iwla_	2.5929768
d1un8a4	d1xdia2	2.8750076
d1un8a4	d2zfga_	2.9763524
d1un8a4	d3ejfa_	2.8721449
d1un8a4	d3v4da_	7.8731501
d1un8a4	d2d5ba1	2.5406179
d1un8a4	d2ef5a_	2.2581202
d1un8a4	d2vd3a2	2.2421425
d1un8a4	d1ybfa_	3.592743
d1un8a4	d1v0wa1	4.6771965
d1un8a4	d2b94a_	3.9807523
d1un8a4	d4f1wa_	2.0609306
d1un8a4	d3p0ta_	2.8398966
d1un8a4	d3orya1	2.4710529
d1un8a4	d1xkpc1	2.6248633
d1un8a4	d3l8wa1	2.6832128
d1un8a4	d1v59a3	3.6358252
d1un8a4	d4affa_	2.3078747
